msl_trend,latbin,lonbin
3.164759,-67.0,76.0
3.0051248,-67.0,77.0
2.8536973,-67.0,78.0
2.8114085,-67.0,79.0
2.8775811,-67.0,80.0
2.8659558,-67.0,81.0
2.9543421,-67.0,82.0
3.605736,-67.0,89.0
3.217504,-67.0,109.0
3.1135798,-67.0,117.0
3.0823267,-67.0,118.0
3.109528,-67.0,119.0
3.1410697,-67.0,120.0
3.1261923,-67.0,121.0
3.0611463,-67.0,128.0
3.1413405,-67.0,129.0
3.1143084,-67.0,130.0
2.790824,-67.0,141.0
2.8255098,-67.0,142.0
2.9132333,-67.0,143.0
3.0119145,-67.0,144.0
3.001502,-67.0,145.0
2.9732823,-67.0,146.0
2.917681,-67.0,147.0
2.8999298,-67.0,148.0
2.7891579,-67.0,149.0
2.616849,-67.0,150.0
2.413387,-67.0,157.0
2.245246,-67.0,158.0
2.3025763,-67.0,159.0
2.2749658,-67.0,160.0
2.302742,-67.0,161.0
2.366396,-67.0,162.0
2.4079316,-67.0,163.0
2.4271152,-67.0,164.0
2.4252067,-67.0,165.0
2.4543655,-67.0,166.0
2.4634748,-67.0,167.0
2.490905,-67.0,168.0
2.488777,-67.0,169.0
2.4581773,-67.0,170.0
2.4797456,-67.0,171.0
2.5087729,-67.0,172.0
2.474323,-67.0,173.0
2.411164,-67.0,174.0
2.312868,-67.0,175.0
2.248077,-67.0,176.0
2.3045738,-67.0,177.0
2.3800187,-67.0,178.0
2.468478,-67.0,179.0
2.7289758,-66.0,-180.0
2.7052517,-66.0,-179.0
2.7647772,-66.0,-178.0
2.6951444,-66.0,-177.0
2.4517345,-66.0,-176.0
2.2892408,-66.0,-175.0
2.3043625,-66.0,-174.0
2.1800168,-66.0,-173.0
2.2046607,-66.0,-172.0
2.0791254,-66.0,-171.0
1.9232217,-66.0,-170.0
1.8156296,-66.0,-169.0
1.8007002,-66.0,-168.0
1.8572788,-66.0,-167.0
1.8203361,-66.0,-166.0
1.7447128,-66.0,-165.0
1.7502468,-66.0,-164.0
1.8299937,-66.0,-163.0
1.8554232,-66.0,-162.0
1.8617692,-66.0,-161.0
1.8764129,-66.0,-160.0
1.8807697,-66.0,-159.0
1.9062237,-66.0,-158.0
1.9289372,-66.0,-157.0
1.9458531,-66.0,-156.0
1.9326578,-66.0,-155.0
1.9128724,-66.0,-154.0
1.8602058,-66.0,-153.0
1.786935,-66.0,-152.0
1.7256873,-66.0,-151.0
1.672418,-66.0,-150.0
1.6371706,-66.0,-149.0
1.5379503,-66.0,-148.0
1.4836698,-66.0,-147.0
1.215934,-66.0,-146.0
0.8867669,-66.0,-145.0
0.8443428,-66.0,-144.0
0.8053342,-66.0,-143.0
0.86357766,-66.0,-142.0
1.1990315,-66.0,-141.0
1.3698846,-66.0,-140.0
1.3734221,-66.0,-139.0
1.4703566,-66.0,-138.0
1.3846585,-66.0,-137.0
1.2913444,-66.0,-136.0
1.5542959,-66.0,-135.0
1.7112586,-66.0,-134.0
1.3310342,-66.0,-133.0
0.9975368,-66.0,-132.0
1.002766,-66.0,-131.0
0.6823256,-66.0,-130.0
0.36327988,-66.0,-129.0
0.41959006,-66.0,-128.0
0.19821738,-66.0,-127.0
0.002533135,-66.0,-126.0
0.093611844,-66.0,-125.0
0.17100473,-66.0,-124.0
0.105125874,-66.0,-123.0
0.0010971692,-66.0,-122.0
0.47384238,-66.0,-121.0
0.90950453,-66.0,-120.0
0.72768146,-66.0,-119.0
0.2404923,-66.0,-118.0
0.087743565,-66.0,-117.0
-0.30710194,-66.0,-116.0
-0.50619996,-66.0,-115.0
0.13169333,-66.0,-114.0
0.6646512,-66.0,-113.0
0.77895844,-66.0,-112.0
0.4187844,-66.0,-111.0
-0.3396182,-66.0,-110.0
-0.55196595,-66.0,-109.0
-0.7643716,-66.0,-108.0
-0.47660938,-66.0,-107.0
0.6188178,-66.0,-106.0
1.3287756,-66.0,-105.0
1.2170812,-66.0,-104.0
0.9054279,-66.0,-103.0
0.83408195,-66.0,-102.0
0.93642384,-66.0,-101.0
0.7851502,-66.0,-100.0
0.7299407,-66.0,-99.0
0.8239586,-66.0,-98.0
0.84579563,-66.0,-97.0
0.99855477,-66.0,-96.0
1.3050984,-66.0,-95.0
1.7617996,-66.0,-94.0
1.9220173,-66.0,-93.0
1.8536462,-66.0,-92.0
1.7561222,-66.0,-91.0
1.6411929,-66.0,-90.0
2.1619124,-66.0,-89.0
2.5767121,-66.0,-88.0
1.9787803,-66.0,-87.0
1.011,-66.0,-86.0
1.1345189,-66.0,-85.0
1.4431672,-66.0,-84.0
1.2991554,-66.0,-83.0
1.0417674,-66.0,-82.0
1.2880532,-66.0,-81.0
2.039023,-66.0,-80.0
2.6706576,-66.0,-79.0
2.7402906,-66.0,-78.0
3.0368032,-66.0,-77.0
3.2040994,-66.0,-76.0
3.1021261,-66.0,-75.0
2.8690224,-66.0,-74.0
2.5442142,-66.0,-73.0
2.7156458,-66.0,-72.0
2.514725,-66.0,-71.0
2.2888303,-66.0,-70.0
2.2468917,-66.0,-69.0
2.237193,-66.0,-68.0
2.3378708,-66.0,-67.0
2.4668415,-66.0,-66.0
2.6206126,-66.0,-65.0
2.7612748,-66.0,-60.0
2.7796454,-66.0,-59.0
2.664543,-66.0,-58.0
2.55863,-66.0,-57.0
2.5382414,-66.0,-56.0
2.6096835,-66.0,-55.0
2.6997004,-66.0,-54.0
2.69816,-66.0,-53.0
2.7475758,-66.0,-52.0
2.8121123,-66.0,-51.0
2.975695,-66.0,-50.0
2.1029835,-66.0,-41.0
2.0612288,-66.0,-40.0
2.0007122,-66.0,-39.0
1.9751724,-66.0,-38.0
1.9295496,-66.0,-37.0
1.9097015,-66.0,-36.0
1.9065135,-66.0,-35.0
1.9677331,-66.0,-34.0
2.03241,-66.0,-33.0
2.1121993,-66.0,-32.0
2.187673,-66.0,-31.0
2.2833838,-66.0,-30.0
2.3655665,-66.0,-29.0
2.410251,-66.0,-28.0
2.4253018,-66.0,-27.0
2.4242232,-66.0,-26.0
2.388584,-66.0,-25.0
2.290548,-66.0,-24.0
2.2142458,-66.0,-23.0
2.192866,-66.0,-22.0
2.168988,-66.0,-21.0
2.147882,-66.0,-20.0
2.1318998,-66.0,-19.0
2.1534004,-66.0,-18.0
2.1924758,-66.0,-17.0
2.2794018,-66.0,-16.0
2.3746068,-66.0,-15.0
2.400944,-66.0,-14.0
2.4147432,-66.0,-13.0
2.4138045,-66.0,-12.0
2.4095817,-66.0,-11.0
2.3784018,-66.0,-10.0
2.3130584,-66.0,-9.0
2.2347717,-66.0,-8.0
2.2100725,-66.0,-7.0
2.2478068,-66.0,-6.0
2.3174095,-66.0,-5.0
2.368277,-66.0,-4.0
2.446294,-66.0,-3.0
2.5707757,-66.0,-2.0
2.650742,-66.0,-1.0
2.7620013,-66.0,0.0
2.8514194,-66.0,1.0
2.8503733,-66.0,2.0
2.8199983,-66.0,3.0
2.814175,-66.0,4.0
2.779105,-66.0,5.0
2.7798207,-66.0,6.0
2.779584,-66.0,7.0
2.7635396,-66.0,8.0
2.7524278,-66.0,9.0
2.7793403,-66.0,10.0
2.7794554,-66.0,11.0
2.7219934,-66.0,12.0
2.6572597,-66.0,13.0
2.6445515,-66.0,14.0
2.6386046,-66.0,15.0
2.6008334,-66.0,16.0
2.559182,-66.0,17.0
2.5381105,-66.0,18.0
2.459281,-66.0,19.0
2.444909,-66.0,20.0
2.4571614,-66.0,21.0
2.451874,-66.0,22.0
2.4358003,-66.0,23.0
2.3901865,-66.0,24.0
2.3471003,-66.0,25.0
2.320005,-66.0,26.0
2.3069787,-66.0,27.0
2.2910306,-66.0,28.0
2.2990713,-66.0,29.0
2.2913516,-66.0,30.0
2.2199552,-66.0,31.0
2.2554855,-66.0,32.0
2.5190208,-66.0,33.0
2.5009158,-66.0,34.0
2.4030411,-66.0,35.0
2.4977427,-66.0,36.0
2.6309292,-66.0,37.0
2.6623495,-66.0,38.0
2.6050973,-66.0,39.0
2.4503489,-66.0,40.0
2.3630326,-66.0,41.0
2.543059,-66.0,42.0
2.7745397,-66.0,43.0
2.8122666,-66.0,44.0
2.8368096,-66.0,45.0
2.8920915,-66.0,46.0
3.0134218,-66.0,47.0
3.0806353,-66.0,48.0
3.0919816,-66.0,49.0
3.1163564,-66.0,50.0
3.0814958,-66.0,51.0
2.9891193,-66.0,52.0
2.9290938,-66.0,53.0
2.867111,-66.0,54.0
2.7825038,-66.0,55.0
2.757381,-66.0,56.0
2.6499138,-66.0,57.0
2.5723166,-66.0,58.0
2.5144677,-66.0,59.0
2.3972313,-66.0,60.0
2.2797928,-66.0,61.0
2.1701682,-66.0,62.0
2.2058177,-66.0,63.0
2.3456938,-66.0,64.0
2.4807847,-66.0,65.0
2.5611315,-66.0,66.0
2.7106473,-66.0,67.0
2.9129953,-66.0,68.0
2.9611955,-66.0,69.0
2.8076277,-66.0,70.0
2.6810539,-66.0,71.0
2.6571794,-66.0,72.0
2.6895359,-66.0,73.0
2.6980019,-66.0,74.0
2.6868591,-66.0,75.0
2.6656165,-66.0,76.0
2.522591,-66.0,77.0
2.4340804,-66.0,78.0
2.4268837,-66.0,79.0
2.3939512,-66.0,80.0
2.4472961,-66.0,81.0
2.4373004,-66.0,82.0
2.4462745,-66.0,83.0
2.447516,-66.0,84.0
2.6072154,-66.0,85.0
2.825416,-66.0,86.0
3.1423557,-66.0,87.0
3.1507158,-66.0,88.0
3.0500174,-66.0,89.0
2.924692,-66.0,90.0
2.867665,-66.0,91.0
3.1624885,-66.0,92.0
3.456748,-66.0,93.0
3.471551,-66.0,94.0
3.5112023,-66.0,95.0
3.0749612,-66.0,105.0
3.1335287,-66.0,106.0
3.1242828,-66.0,107.0
3.1434512,-66.0,108.0
3.1805117,-66.0,109.0
3.1395328,-66.0,110.0
3.0838351,-66.0,111.0
3.0671368,-66.0,112.0
3.0392394,-66.0,114.0
3.01006,-66.0,115.0
2.9940052,-66.0,116.0
2.9663773,-66.0,117.0
2.9342647,-66.0,118.0
2.9526427,-66.0,119.0
2.9922795,-66.0,120.0
3.021135,-66.0,121.0
2.9902418,-66.0,122.0
2.9513652,-66.0,123.0
2.9400864,-66.0,124.0
2.9168959,-66.0,125.0
2.8847575,-66.0,126.0
2.876129,-66.0,127.0
2.8924677,-66.0,128.0
2.9207032,-66.0,129.0
2.895989,-66.0,130.0
2.8038027,-66.0,131.0
2.699309,-66.0,132.0
2.6074393,-66.0,133.0
2.7162387,-66.0,134.0
2.9460397,-66.0,135.0
3.08501,-66.0,136.0
3.0189378,-66.0,137.0
2.9174755,-66.0,138.0
2.906105,-66.0,139.0
2.9471645,-66.0,140.0
2.9672365,-66.0,141.0
2.9585679,-66.0,142.0
2.8953178,-66.0,143.0
2.8192813,-66.0,144.0
2.7495186,-66.0,145.0
2.753304,-66.0,146.0
2.7709131,-66.0,147.0
2.677382,-66.0,148.0
2.5354707,-66.0,149.0
2.4378343,-66.0,150.0
2.329833,-66.0,151.0
2.2780032,-66.0,152.0
2.2780876,-66.0,153.0
2.310415,-66.0,154.0
2.2630212,-66.0,155.0
2.358824,-66.0,156.0
2.2922933,-66.0,157.0
2.244056,-66.0,158.0
2.3526187,-66.0,159.0
2.2937427,-66.0,160.0
2.2816396,-66.0,161.0
2.2916942,-66.0,162.0
2.301499,-66.0,163.0
2.4021368,-66.0,164.0
2.436075,-66.0,165.0
2.3561037,-66.0,166.0
2.4722903,-66.0,167.0
2.4875593,-66.0,168.0
2.463076,-66.0,169.0
2.4269714,-66.0,170.0
2.3980734,-66.0,171.0
2.3659825,-66.0,172.0
2.277262,-66.0,173.0
2.1512961,-66.0,174.0
2.0643935,-66.0,175.0
2.1450272,-66.0,176.0
2.3371332,-66.0,177.0
2.4833071,-66.0,178.0
2.5701866,-66.0,179.0
2.3879595,-65.0,-180.0
2.812067,-65.0,-179.0
2.4813457,-65.0,-178.0
1.9788405,-65.0,-177.0
1.5903846,-65.0,-176.0
1.9383174,-65.0,-175.0
1.8793999,-65.0,-174.0
1.603633,-65.0,-173.0
1.8801851,-65.0,-172.0
1.8865018,-65.0,-171.0
1.8003497,-65.0,-170.0
1.8163505,-65.0,-169.0
1.865308,-65.0,-168.0
1.8051546,-65.0,-167.0
1.8911238,-65.0,-166.0
1.9290797,-65.0,-165.0
1.9283493,-65.0,-164.0
1.8944855,-65.0,-163.0
1.9034534,-65.0,-162.0
1.9506392,-65.0,-161.0
1.978657,-65.0,-160.0
1.9613893,-65.0,-159.0
1.9249605,-65.0,-158.0
1.9256699,-65.0,-157.0
1.9158092,-65.0,-156.0
1.8967406,-65.0,-155.0
1.8626719,-65.0,-154.0
1.8014643,-65.0,-153.0
1.7395008,-65.0,-152.0
1.6829746,-65.0,-151.0
1.5908451,-65.0,-150.0
1.4379433,-65.0,-149.0
1.2337056,-65.0,-148.0
1.1216093,-65.0,-147.0
1.0581622,-65.0,-146.0
0.9570242,-65.0,-145.0
0.99572015,-65.0,-144.0
1.4237605,-65.0,-143.0
1.5619532,-65.0,-142.0
1.3395755,-65.0,-141.0
1.3769156,-65.0,-140.0
1.4743286,-65.0,-139.0
1.5093403,-65.0,-138.0
1.398026,-65.0,-137.0
1.24275,-65.0,-136.0
1.1882044,-65.0,-135.0
1.0684123,-65.0,-134.0
0.7961364,-65.0,-133.0
0.8252342,-65.0,-132.0
0.9741405,-65.0,-131.0
0.7558799,-65.0,-130.0
0.2439718,-65.0,-129.0
-0.1974043,-65.0,-128.0
0.16981134,-65.0,-127.0
0.6544741,-65.0,-126.0
0.9980241,-65.0,-125.0
1.0545956,-65.0,-124.0
0.58064145,-65.0,-123.0
0.20216267,-65.0,-122.0
0.5152123,-65.0,-121.0
1.1541145,-65.0,-120.0
1.1413252,-65.0,-119.0
0.9312975,-65.0,-118.0
0.9207052,-65.0,-117.0
0.6300402,-65.0,-116.0
0.2243055,-65.0,-115.0
0.28373122,-65.0,-114.0
0.24723783,-65.0,-113.0
-0.19874871,-65.0,-112.0
-0.36822256,-65.0,-111.0
0.2675122,-65.0,-110.0
0.83679533,-65.0,-109.0
1.1737686,-65.0,-108.0
1.1119299,-65.0,-107.0
0.61665714,-65.0,-106.0
0.32974857,-65.0,-105.0
0.53068995,-65.0,-104.0
0.8970412,-65.0,-103.0
1.2065204,-65.0,-102.0
1.1000904,-65.0,-101.0
0.94586,-65.0,-100.0
1.059426,-65.0,-99.0
1.2495643,-65.0,-98.0
1.2602084,-65.0,-97.0
1.3918192,-65.0,-96.0
1.5612967,-65.0,-95.0
1.3492718,-65.0,-94.0
1.1154217,-65.0,-93.0
1.2494637,-65.0,-92.0
1.8594542,-65.0,-91.0
1.889347,-65.0,-90.0
1.5748202,-65.0,-89.0
1.529014,-65.0,-88.0
2.1036677,-65.0,-87.0
2.8298886,-65.0,-86.0
2.710812,-65.0,-85.0
2.3234928,-65.0,-84.0
1.9642898,-65.0,-83.0
1.4545559,-65.0,-82.0
1.2304785,-65.0,-81.0
1.5006905,-65.0,-80.0
1.529465,-65.0,-79.0
1.6584677,-65.0,-78.0
1.8001608,-65.0,-77.0
1.7762039,-65.0,-76.0
1.8844439,-65.0,-75.0
3.715382,-65.0,-74.0
3.947759,-65.0,-73.0
3.0000343,-65.0,-72.0
2.674598,-65.0,-71.0
2.6182933,-65.0,-70.0
2.424168,-65.0,-69.0
2.3646114,-65.0,-68.0
2.3891876,-65.0,-67.0
2.4481606,-65.0,-66.0
2.5954754,-65.0,-65.0
2.5689278,-65.0,-64.0
2.4920175,-65.0,-63.0
2.516045,-65.0,-59.0
2.5747757,-65.0,-58.0
2.550354,-65.0,-57.0
2.554951,-65.0,-56.0
2.6629484,-65.0,-55.0
2.770035,-65.0,-54.0
2.7969127,-65.0,-53.0
2.784633,-65.0,-52.0
2.840205,-65.0,-51.0
3.0117369,-65.0,-50.0
3.0771341,-65.0,-49.0
2.26673,-65.0,-43.0
2.184961,-65.0,-42.0
2.1868536,-65.0,-41.0
2.181647,-65.0,-40.0
2.218996,-65.0,-39.0
2.2016206,-65.0,-38.0
2.183451,-65.0,-37.0
2.1755445,-65.0,-36.0
2.2224813,-65.0,-35.0
2.2901437,-65.0,-34.0
2.3060408,-65.0,-33.0
2.315038,-65.0,-32.0
2.334964,-65.0,-31.0
2.350846,-65.0,-30.0
2.359771,-65.0,-29.0
2.3741155,-65.0,-28.0
2.414103,-65.0,-27.0
2.4638267,-65.0,-26.0
2.4985528,-65.0,-25.0
2.4873395,-65.0,-24.0
2.4348016,-65.0,-23.0
2.4024303,-65.0,-22.0
2.349675,-65.0,-21.0
2.2906637,-65.0,-20.0
2.2806897,-65.0,-19.0
2.2641418,-65.0,-18.0
2.2697108,-65.0,-17.0
2.2786984,-65.0,-16.0
2.3040087,-65.0,-15.0
2.3390362,-65.0,-14.0
2.372863,-65.0,-13.0
2.4411309,-65.0,-12.0
2.5072687,-65.0,-11.0
2.5163195,-65.0,-10.0
2.4969347,-65.0,-9.0
2.419266,-65.0,-8.0
2.3785462,-65.0,-7.0
2.3773196,-65.0,-6.0
2.3714797,-65.0,-5.0
2.3066938,-65.0,-4.0
2.207473,-65.0,-3.0
2.2537735,-65.0,-2.0
2.5121636,-65.0,-1.0
2.7496526,-65.0,0.0
2.8350472,-65.0,1.0
2.8850317,-65.0,2.0
2.8749921,-65.0,3.0
2.835546,-65.0,4.0
2.8157866,-65.0,5.0
2.8029714,-65.0,6.0
2.7561011,-65.0,7.0
2.681929,-65.0,8.0
2.6107457,-65.0,9.0
2.5496159,-65.0,10.0
2.5315886,-65.0,11.0
2.5644832,-65.0,12.0
2.5945113,-65.0,13.0
2.6063914,-65.0,14.0
2.6097357,-65.0,15.0
2.6059747,-65.0,16.0
2.5555558,-65.0,17.0
2.4793334,-65.0,18.0
2.4211497,-65.0,19.0
2.4308906,-65.0,20.0
2.4807382,-65.0,21.0
2.4849803,-65.0,22.0
2.476538,-65.0,23.0
2.4318604,-65.0,24.0
2.4291484,-65.0,25.0
2.4838028,-65.0,26.0
2.479028,-65.0,27.0
2.4587195,-65.0,28.0
2.4529564,-65.0,29.0
2.476128,-65.0,30.0
2.415847,-65.0,31.0
2.3295014,-65.0,32.0
2.3247406,-65.0,33.0
2.413112,-65.0,34.0
2.4921017,-65.0,35.0
2.521872,-65.0,36.0
2.5042078,-65.0,37.0
2.4595554,-65.0,38.0
2.4670255,-65.0,39.0
2.4054523,-65.0,40.0
2.3070471,-65.0,41.0
2.2649353,-65.0,42.0
2.419517,-65.0,43.0
2.5064034,-65.0,44.0
2.5920725,-65.0,45.0
2.6501286,-65.0,46.0
2.6725793,-65.0,47.0
2.7100172,-65.0,48.0
2.6983345,-65.0,49.0
2.7605543,-65.0,50.0
2.8613904,-65.0,51.0
2.8458529,-65.0,52.0
2.769645,-65.0,53.0
2.6787562,-65.0,54.0
2.5973444,-65.0,55.0
2.5741327,-65.0,56.0
2.5004852,-65.0,57.0
2.3697526,-65.0,58.0
2.2141092,-65.0,59.0
1.9550784,-65.0,60.0
1.7093225,-65.0,61.0
1.6113691,-65.0,62.0
1.92947,-65.0,63.0
2.2840152,-65.0,64.0
2.0633326,-65.0,65.0
2.2995849,-65.0,66.0
2.483008,-65.0,67.0
2.496999,-65.0,68.0
2.5438197,-65.0,69.0
2.3914683,-65.0,70.0
2.2260003,-65.0,71.0
2.154345,-65.0,72.0
2.1588905,-65.0,73.0
2.090536,-65.0,74.0
2.157269,-65.0,75.0
2.283675,-65.0,76.0
2.3272445,-65.0,77.0
2.2399788,-65.0,78.0
2.2120028,-65.0,79.0
2.0412917,-65.0,80.0
2.1650834,-65.0,81.0
2.0906093,-65.0,82.0
2.2896307,-65.0,83.0
2.5307844,-65.0,84.0
2.6772516,-65.0,85.0
2.73223,-65.0,86.0
2.9963741,-65.0,87.0
3.1363745,-65.0,88.0
3.2043774,-65.0,89.0
3.177733,-65.0,90.0
3.1136954,-65.0,91.0
3.1954489,-65.0,92.0
3.219451,-65.0,93.0
3.2183096,-65.0,94.0
3.2908669,-65.0,95.0
3.317865,-65.0,96.0
3.2356448,-65.0,97.0
3.277464,-65.0,98.0
3.2375448,-65.0,99.0
3.0912242,-65.0,100.0
3.1585507,-65.0,101.0
3.2161856,-65.0,102.0
3.2046869,-65.0,103.0
3.1819794,-65.0,104.0
3.1884248,-65.0,105.0
3.158434,-65.0,106.0
3.1121843,-65.0,107.0
3.0079215,-65.0,108.0
2.940005,-65.0,109.0
2.9121468,-65.0,110.0
2.8783705,-65.0,111.0
2.8741639,-65.0,112.0
2.884168,-65.0,113.0
2.930156,-65.0,114.0
2.9476526,-65.0,115.0
2.9301982,-65.0,116.0
2.9165013,-65.0,117.0
2.9170208,-65.0,118.0
2.8889883,-65.0,119.0
2.8194447,-65.0,120.0
2.8593404,-65.0,121.0
2.906223,-65.0,122.0
2.9568725,-65.0,123.0
2.9492373,-65.0,124.0
2.934883,-65.0,125.0
2.9555843,-65.0,126.0
2.87798,-65.0,127.0
2.809656,-65.0,128.0
2.788236,-65.0,129.0
2.7254,-65.0,130.0
2.6916,-65.0,131.0
2.7326775,-65.0,132.0
2.7789342,-65.0,133.0
2.7876458,-65.0,134.0
2.8422575,-65.0,135.0
2.8740802,-65.0,136.0
2.9207683,-65.0,137.0
2.9782984,-65.0,138.0
3.0111396,-65.0,139.0
3.0133703,-65.0,140.0
2.9772732,-65.0,141.0
3.0091698,-65.0,142.0
3.0080266,-65.0,143.0
2.8820078,-65.0,144.0
2.7883837,-65.0,145.0
2.6162853,-65.0,146.0
2.5402465,-65.0,147.0
2.4774396,-65.0,148.0
2.368843,-65.0,149.0
2.2991796,-65.0,150.0
2.4453816,-65.0,151.0
2.2896678,-65.0,152.0
2.1435897,-65.0,153.0
2.1301851,-65.0,154.0
2.114454,-65.0,155.0
2.1892626,-65.0,156.0
2.224559,-65.0,157.0
2.146633,-65.0,158.0
2.2357883,-65.0,159.0
2.2633364,-65.0,160.0
2.251072,-65.0,161.0
2.3195543,-65.0,162.0
2.4312048,-65.0,163.0
2.5685282,-65.0,164.0
2.6451755,-65.0,165.0
2.6304328,-65.0,166.0
2.707951,-65.0,167.0
2.7893817,-65.0,168.0
2.837227,-65.0,169.0
2.84732,-65.0,170.0
2.7727337,-65.0,171.0
2.6761484,-65.0,172.0
2.5410333,-65.0,173.0
2.4705482,-65.0,174.0
2.3771868,-65.0,175.0
2.4853413,-65.0,176.0
2.504328,-65.0,177.0
2.2220514,-65.0,178.0
2.1258504,-65.0,179.0
2.093188,-64.0,-180.0
2.3581054,-64.0,-179.0
2.4401948,-64.0,-178.0
2.5611556,-64.0,-177.0
2.3694906,-64.0,-176.0
1.7924534,-64.0,-175.0
1.9553012,-64.0,-174.0
1.617763,-64.0,-173.0
1.5353945,-64.0,-172.0
1.7218343,-64.0,-171.0
1.6678851,-64.0,-170.0
1.8654993,-64.0,-169.0
1.8269362,-64.0,-168.0
1.783237,-64.0,-167.0
1.8607202,-64.0,-166.0
1.8441943,-64.0,-165.0
1.8454185,-64.0,-164.0
1.8394237,-64.0,-163.0
1.8042725,-64.0,-162.0
1.8404386,-64.0,-161.0
1.803336,-64.0,-160.0
1.7469196,-64.0,-159.0
1.7061002,-64.0,-158.0
1.6723123,-64.0,-157.0
1.7098342,-64.0,-156.0
1.7904941,-64.0,-155.0
1.8275803,-64.0,-154.0
1.8337548,-64.0,-153.0
1.8278941,-64.0,-152.0
1.7796992,-64.0,-151.0
1.6226313,-64.0,-150.0
1.4413123,-64.0,-149.0
1.3522654,-64.0,-148.0
1.3565061,-64.0,-147.0
1.394883,-64.0,-146.0
1.5549963,-64.0,-145.0
1.6957455,-64.0,-144.0
1.6999896,-64.0,-143.0
1.5202845,-64.0,-142.0
1.3985231,-64.0,-141.0
1.6095213,-64.0,-140.0
1.4226111,-64.0,-139.0
0.8949287,-64.0,-138.0
0.5685847,-64.0,-137.0
0.8656479,-64.0,-136.0
1.6161374,-64.0,-135.0
1.7729405,-64.0,-134.0
1.540214,-64.0,-133.0
1.6163905,-64.0,-132.0
1.1676005,-64.0,-131.0
0.7344096,-64.0,-130.0
0.35285604,-64.0,-129.0
0.6062456,-64.0,-128.0
1.2449952,-64.0,-127.0
1.7296537,-64.0,-126.0
2.0960648,-64.0,-125.0
1.3659638,-64.0,-124.0
0.22069365,-64.0,-123.0
-0.55604726,-64.0,-122.0
-0.8937401,-64.0,-121.0
-0.55880773,-64.0,-120.0
-0.09394336,-64.0,-119.0
0.47138894,-64.0,-118.0
0.3544697,-64.0,-117.0
0.40436655,-64.0,-116.0
-0.035210475,-64.0,-115.0
-0.27722105,-64.0,-114.0
-0.08484931,-64.0,-113.0
0.35392967,-64.0,-112.0
0.34206566,-64.0,-111.0
-0.5667034,-64.0,-110.0
-1.3906853,-64.0,-109.0
-1.2246848,-64.0,-108.0
-0.31800163,-64.0,-107.0
0.3544497,-64.0,-106.0
0.07551605,-64.0,-105.0
0.4645684,-64.0,-104.0
0.92446685,-64.0,-103.0
1.0675191,-64.0,-102.0
0.86559296,-64.0,-101.0
0.49757218,-64.0,-100.0
0.84381515,-64.0,-99.0
0.9602375,-64.0,-98.0
1.0765624,-64.0,-97.0
1.447351,-64.0,-96.0
1.5706644,-64.0,-95.0
1.5970868,-64.0,-94.0
1.7969103,-64.0,-93.0
1.1877308,-64.0,-92.0
1.2307295,-64.0,-91.0
1.3094547,-64.0,-90.0
1.0961562,-64.0,-89.0
0.69031674,-64.0,-88.0
1.1995697,-64.0,-87.0
2.152956,-64.0,-86.0
2.100896,-64.0,-85.0
1.9264423,-64.0,-84.0
2.116374,-64.0,-83.0
2.4583116,-64.0,-82.0
3.4287312,-64.0,-81.0
3.483659,-64.0,-80.0
2.3337998,-64.0,-79.0
2.0161088,-64.0,-78.0
2.5704875,-64.0,-77.0
3.508667,-64.0,-76.0
3.8123188,-64.0,-75.0
3.5679848,-64.0,-74.0
3.1850972,-64.0,-73.0
3.115426,-64.0,-72.0
3.032676,-64.0,-71.0
2.8127499,-64.0,-70.0
2.7425165,-64.0,-69.0
2.7738514,-64.0,-68.0
2.8324854,-64.0,-67.0
2.59904,-64.0,-66.0
2.6186705,-64.0,-65.0
2.7149925,-64.0,-64.0
2.735145,-64.0,-63.0
2.6861727,-64.0,-62.0
2.6827626,-64.0,-61.0
2.4874136,-64.0,-60.0
2.509205,-64.0,-58.0
2.5271115,-64.0,-57.0
2.5690572,-64.0,-56.0
2.7340877,-64.0,-55.0
2.9066288,-64.0,-54.0
2.9586406,-64.0,-53.0
2.9325094,-64.0,-52.0
2.9868999,-64.0,-51.0
2.995196,-64.0,-50.0
2.923119,-64.0,-49.0
2.8865361,-64.0,-48.0
2.7744143,-64.0,-47.0
2.6098673,-64.0,-46.0
2.6004374,-64.0,-45.0
2.5086937,-64.0,-44.0
2.4243119,-64.0,-43.0
2.3494651,-64.0,-42.0
2.3598392,-64.0,-41.0
2.3859951,-64.0,-40.0
2.3708062,-64.0,-39.0
2.345437,-64.0,-38.0
2.319777,-64.0,-37.0
2.2891545,-64.0,-36.0
2.3049245,-64.0,-35.0
2.3190067,-64.0,-34.0
2.3095567,-64.0,-33.0
2.3360195,-64.0,-32.0
2.3684149,-64.0,-31.0
2.3769104,-64.0,-30.0
2.3297198,-64.0,-29.0
2.2990117,-64.0,-28.0
2.303274,-64.0,-27.0
2.3223002,-64.0,-26.0
2.3527012,-64.0,-25.0
2.3408,-64.0,-24.0
2.3061457,-64.0,-23.0
2.2579582,-64.0,-22.0
2.2397168,-64.0,-21.0
2.2083774,-64.0,-20.0
2.2042844,-64.0,-19.0
2.234007,-64.0,-18.0
2.2718654,-64.0,-17.0
2.3106737,-64.0,-16.0
2.3270175,-64.0,-15.0
2.3225124,-64.0,-14.0
2.3623009,-64.0,-13.0
2.4113157,-64.0,-12.0
2.4881713,-64.0,-11.0
